# time(s)	globalX	globalY	globalZ	magX	magY	magZ	gyroAngle	pitch	floorLabel
66.96	0.1597	0.1612	-0.5317	18.85	-4.39	-39.23	83.84	-9.03	down
66.98	0.1862	-0.0634	-1.5074	22.60	-4.07	-39.98	83.94	-8.69	down
67.00	0.4112	-0.0862	-2.0475	20.50	-5.40	-41.07	83.91	-5.08	down
67.02	-0.0315	0.5710	-2.5768	19.85	-5.96	-39.52	83.94	-6.59	down
67.04	-0.6371	-0.2853	-2.9642	19.71	-3.46	-38.96	83.96	-3.34	down
67.06	0.0171	0.3241	-3.4997	19.45	-4.13	-37.79	84.01	-6.24	down
67.08	0.0602	-0.3464	-3.5493	19.24	-4.85	-38.56	84.04	-9.03	down
67.10	-0.3103	0.1964	-3.8436	19.21	-3.53	-41.01	84.10	-6.43	down
67.12	0.0442	0.2124	-3.2966	21.68	-4.92	-39.14	84.13	-11.53	down
67.14	-0.1083	-0.1531	-2.8841	19.45	-5.62	-39.74	84.09	-13.94	down
67.16	-0.4028	-0.3652	-2.4176	17.87	-6.00	-41.15	84.13	-5.07	down
67.18	0.2014	-0.5911	-1.5837	18.83	-5.11	-39.72	84.14	-3.95	down
67.20	-0.1691	-0.1845	-0.8788	20.93	-4.23	-38.08	84.11	-6.78	down
67.22	-0.1219	0.1579	-0.4268	19.75	-3.61	-38.80	84.15	-8.17	down
67.24	-0.1388	-0.3233	0.7313	19.87	-4.98	-41.01	84.21	-11.03	down
67.26	0.3706	0.0291	1.3111	21.17	-3.79	-39.99	84.19	-3.50	down
67.28	-0.0123	-0.4429	2.2006	19.22	-5.21	-39.51	84.19	-5.52	down
67.30	0.0237	-0.0702	2.5045	20.63	-5.78	-41.73	84.13	-6.13	down
67.32	-0.1322	-0.3441	3.1329	19.33	-6.31	-41.70	84.05	-7.01	down
67.34	0.1389	-0.0234	3.3582	20.58	-5.51	-39.85	84.04	-8.41	down
67.36	0.4048	-0.1503	3.5452	19.61	-6.27	-39.83	84.09	-10.34	down
67.38	0.1944	-0.3571	3.4391	19.76	-2.99	-41.84	84.07	-6.24	down
67.40	0.2061	-0.1977	3.1286	20.82	-4.56	-39.61	84.15	-8.62	down
67.42	0.1819	-0.2802	2.5216	20.75	-5.10	-38.91	84.15	-8.27	down
67.44	-0.4141	-0.3942	1.9753	19.83	-3.28	-40.22	84.15	-1.85	down
67.46	-0.2628	0.3248	1.4423	19.53	-6.30	-39.94	84.15	-7.14	down
67.48	-0.0615	-0.1081	0.7837	21.60	-5.14	-39.43	84.21	-14.36	down
67.50	-0.2178	-0.6607	-0.0912	20.59	-3.00	-39.56	84.17	-8.61	down
67.52	-0.3194	-0.1870	-0.6912	19.61	-5.14	-41.67	84.17	-10.00	down
67.54	-0.5617	0.2744	-1.5718	19.35	-2.55	-40.91	84.15	-7.42	down
67.56	-0.4040	-0.2284	-2.3417	21.02	-4.21	-40.40	84.14	-11.27	down
67.58	-0.0770	0.4493	-2.7937	20.12	-3.69	-40.86	84.15	-5.70	down
67.60	-0.0208	-0.2570	-3.1330	19.84	-3.67	-38.53	84.15	-7.89	down
67.62	-0.2379	0.1510	-3.3717	20.11	-5.00	-39.37	84.21	-8.43	down
67.64	0.0237	0.3110	-3.2180	20.34	-5.49	-41.11	84.22	-6.55	down
67.66	-0.1302	0.1351	-3.5010	19.94	-5.12	-40.21	84.26	-7.23	down
67.68	0.3272	-0.4123	-3.1395	21.20	-5.99	-38.87	84.28	-7.40	down
67.70	-0.0485	-0.2827	-2.6329	21.26	-5.07	-40.65	84.36	-7.67	down
67.72	0.2089	0.3510	-2.1313	20.53	-5.00	-39.15	84.35	-7.06	down
67.74	0.0610	-0.2414	-1.5254	21.37	-3.31	-38.62	84.35	-5.97	down
67.76	-0.4206	0.2927	-0.9314	20.01	-4.41	-38.78	84.39	-6.35	down
67.78	-0.0272	-0.1291	0.0113	20.69	-2.64	-39.82	84.39	-3.62	down
67.80	-0.3707	0.0424	0.7094	21.00	-7.16	-38.75	84.42	-8.64	down
67.82	-0.0324	-0.4158	1.3495	21.02	-6.22	-40.52	84.55	-6.29	down
67.84	-0.2235	-0.1825	2.1453	20.92	-5.36	-37.51	84.51	0.34	down
67.86	0.1146	-0.2626	2.6484	20.63	-3.51	-39.76	84.60	-7.12	down
67.88	-0.4027	0.0677	3.2909	21.96	-5.11	-38.85	84.58	-7.01	down
67.90	0.0044	0.0280	3.5282	19.46	-6.47	-40.36	84.66	-10.79	down
67.92	0.1717	0.1388	3.3619	19.84	-5.25	-39.50	84.70	-9.14	down
67.94	0.2723	-0.1472	3.3398	19.79	-6.20	-39.46	84.74	-7.32	down
67.96	-0.2293	-0.2791	2.8093	19.63	-6.39	-40.93	84.74	-5.40	down
67.98	0.0053	0.0548	2.5657	18.01	-3.00	-40.96	84.74	-5.05	down
68.00	0.0552	-0.3089	2.1171	21.37	-5.35	-40.20	84.71	-6.02	down
68.02	0.4641	0.3235	1.4935	18.97	-4.83	-38.89	84.72	-4.59	down
68.04	-0.4444	-0.0344	0.5056	20.17	-5.09	-41.83	84.72	-10.00	down
68.06	-0.2733	-0.0978	-0.0181	18.58	-5.25	-40.36	84.74	-5.53	down
68.08	0.8413	0.1387	-1.1827	20.62	-5.84	-38.69	84.68	-6.96	down
68.10	-0.0819	-0.0229	-1.8733	19.21	-5.31	-41.23	84.69	-6.63	down
68.12	-0.5673	-0.4974	-2.2246	18.86	-4.66	-38.75	84.77	-8.09	down
68.14	-0.1748	-0.3184	-2.6065	20.19	-3.58	-41.13	84.82	-9.86	down
68.16	-0.8307	0.3173	-3.1638	19.30	-4.05	-40.92	84.83	-10.65	down
68.18	0.0723	0.0252	-3.4595	19.43	-6.22	-40.15	84.97	-6.04	down
68.20	0.2429	-0.5045	-3.8224	20.17	-4.01	-38.13	84.95	-5.51	down
68.22	-0.2735	0.1056	-3.6582	20.80	-4.52	-40.64	84.96	-7.39	down
68.24	-0.1412	-0.1678	-3.0262	19.18	-5.62	-41.73	84.89	-7.04	down
68.26	0.2771	-0.2623	-2.6350	19.01	-4.82	-41.40	84.88	-9.16	down
68.28	-0.5251	-0.3435	-2.1513	20.02	-4.43	-39.07	84.98	-5.49	down
68.30	-0.3965	0.3000	-1.2786	20.54	-4.95	-41.35	84.97	-6.82	down
68.32	-0.0684	-0.5896	-0.5085	21.46	-4.52	-38.81	84.91	-8.10	down
68.34	-0.2257	-0.2513	0.4053	18.93	-5.86	-39.93	84.96	-4.40	down
68.36	-0.0882	0.0360	1.0601	19.68	-3.01	-40.03	84.99	-5.06	down
68.38	-0.3791	0.4735	1.9469	21.18	-6.93	-39.70	85.04	-11.61	down
68.40	0.0643	0.1662	2.3971	21.97	-4.42	-40.80	85.04	-6.85	down
68.42	-0.0448	-0.2538	2.8898	19.01	-4.63	-39.86	84.99	-9.87	down
68.44	0.1648	0.4588	3.4298	19.26	-4.36	-41.19	84.99	-6.58	down
68.46	0.0601	-0.4065	3.3198	20.38	-5.71	-38.65	85.03	-16.46	down
68.48	0.0620	0.0796	3.9086	19.42	-3.83	-41.03	85.04	-6.41	down
68.50	-0.4339	0.1463	3.3850	19.24	-5.11	-39.56	85.07	-4.86	down
68.52	0.1478	-0.2643	3.0585	20.24	-6.19	-41.03	85.05	-7.33	down
68.54	-0.0993	0.2093	2.5998	21.55	-6.09	-40.53	85.08	-10.49	down
68.56	-0.0500	-0.1542	2.1940	18.69	-4.88	-40.37	85.09	-1.13	down
68.58	0.3145	0.2085	1.3251	21.50	-6.60	-37.02	85.06	-3.53	down
68.60	-0.2158	-0.5519	0.1979	19.43	-3.20	-40.01	85.08	-8.59	down
68.62	0.4054	0.1005	-0.1407	20.35	-3.95	-40.82	85.07	-7.78	down
68.64	0.4333	-0.1236	-1.1744	21.59	-3.17	-40.44	85.11	-12.94	down
68.66	0.2258	0.3449	-1.8220	20.33	-3.28	-41.50	85.17	-5.58	down
68.68	-0.2942	-0.0132	-2.6512	19.70	-5.35	-40.16	85.20	-11.11	down
68.70	-0.6559	0.3748	-2.8762	20.72	-5.87	-38.15	85.13	-5.00	down
68.72	0.3237	0.1523	-3.3982	19.83	-7.68	-39.66	85.09	-3.92	down
68.74	0.0334	-0.0383	-3.4626	20.52	-5.41	-39.10	85.07	-7.21	down
68.76	-0.2236	0.2363	-3.5203	19.80	-3.23	-40.91	85.04	-10.19	down
68.78	0.3521	0.2382	-3.0117	20.86	-5.83	-40.20	85.02	-3.25	down
68.80	-0.2585	0.1416	-2.6578	18.61	-5.21	-39.80	85.08	-6.99	down
68.82	-0.1272	-0.6877	-2.4523	18.99	-5.55	-40.73	85.12	-6.72	down
68.84	0.1575	-0.2948	-1.8285	18.59	-4.63	-39.60	85.11	-9.79	down
68.86	-0.3341	0.4152	-1.1793	19.94	-3.71	-39.38	85.15	-6.42	down
68.88	-0.0328	-0.3768	-0.1854	18.47	-6.54	-39.46	85.17	-7.61	down
68.90	0.3267	0.2647	0.3893	19.31	-6.35	-40.15	85.18	-10.99	down
68.92	0.0633	0.2119	1.1430	18.89	-3.51	-38.91	85.25	-2.98	down
68.94	0.3742	-0.2177	2.0592	21.48	-4.27	-40.26	85.22	-1.72	down
68.96	0.3401	-0.5986	2.4403	19.01	-5.26	-40.35	85.24	-3.95	down
68.98	0.0023	-0.1707	2.9957	18.71	-3.29	-38.56	85.19	-4.39	down
69.00	-0.7010	0.6234	3.0915	20.25	-6.37	-41.11	85.15	-1.70	down
69.02	-0.3317	-0.2590	3.5921	21.69	-4.07	-41.70	85.10	-10.14	down
69.04	0.2290	-0.2383	3.7577	19.88	-5.07	-40.87	85.06	-10.18	down
69.06	-0.4651	-0.2993	3.3783	19.96	-4.39	-39.61	85.07	-8.24	down
69.08	-0.0980	0.3644	3.1264	21.29	-7.39	-38.72	85.06	-6.11	down
69.10	0.1015	-0.0729	2.2690	20.88	-5.26	-40.66	85.06	-7.88	down
69.12	0.4409	-0.1878	1.7981	20.43	-4.26	-38.19	85.05	-10.06	down
69.14	-0.1725	0.4240	0.8982	19.42	-5.06	-39.97	85.15	-6.98	down
69.16	-0.1930	0.1738	0.2295	20.46	-3.74	-40.12	85.11	-7.28	down
69.18	-0.0157	-0.2758	-0.4100	18.64	-3.78	-40.85	85.05	-4.48	down
69.20	0.1053	-0.3671	-1.2732	19.38	-5.96	-38.05	85.02	-6.87	down
69.22	-0.0463	0.3475	-2.1973	21.43	-4.18	-40.15	85.03	-12.71	down
69.24	0.3148	0.0050	-2.7786	21.30	-5.99	-41.33	85.06	-5.84	down
69.26	-0.2397	-0.4647	-3.2528	20.44	-4.95	-37.54	85.10	-2.25	down
69.28	0.0360	-0.5349	-3.2811	18.07	-4.34	-39.61	85.16	-6.91	down
69.30	0.1336	-0.3348	-3.1835	18.79	-5.84	-39.20	85.16	-4.04	down
69.32	-0.1201	-0.3718	-3.2490	19.32	-4.21	-38.32	85.15	-8.52	down
69.34	0.2519	-0.6138	-3.5222	19.83	-5.51	-39.39	85.24	-5.30	down
69.36	0.0447	-0.3299	-2.6440	18.75	-5.58	-39.03	85.11	-9.23	down
69.38	0.2367	-0.2757	-2.1906	19.75	-4.29	-39.95	85.13	-7.74	down
69.40	0.0582	-0.1388	-1.9179	21.77	-5.84	-39.27	85.16	-7.72	down
69.42	0.1129	0.5079	-1.0008	20.40	-5.89	-40.03	85.26	-5.57	down
69.44	-0.1897	-0.0801	-0.0115	20.22	-3.96	-40.02	85.19	-9.47	down
69.46	-0.1892	-0.0503	0.6951	18.98	-4.89	-39.88	85.18	-11.39	down
69.48	0.3673	0.1528	1.1734	18.36	-6.45	-40.40	85.12	-5.59	down
69.50	0.1907	-0.0712	2.1489	18.77	-4.14	-39.50	85.04	-5.70	down
69.52	-0.3069	0.1200	2.3193	18.32	-5.41	-39.50	85.04	-6.66	down
69.54	0.0543	0.0842	3.0546	20.08	-6.40	-39.18	85.09	-4.20	down
69.56	-0.7121	0.0368	3.5495	20.38	-7.51	-39.36	85.16	-7.61	down
69.58	-0.1722	0.8299	3.5003	19.03	-4.10	-38.00	85.14	-6.16	down
69.60	0.2883	0.2733	3.3632	20.15	-5.86	-38.95	85.18	-8.05	down
69.62	-0.0375	-0.3245	3.3367	21.47	-6.24	-40.21	85.18	-7.78	down
69.64	0.0354	0.1111	2.9517	21.96	-4.36	-39.55	85.22	-5.98	down
69.66	-0.9049	-0.2375	2.4612	20.77	-4.19	-38.59	85.29	-0.20	down
69.68	-0.1177	0.1339	1.7397	19.83	-5.79	-40.95	85.29	-4.77	down
69.70	0.1015	-0.4126	1.0326	20.74	-4.09	-37.99	85.35	-5.35	down
69.72	0.1396	-0.3323	0.1979	21.35	-2.95	-40.77	85.30	-4.68	down
69.74	0.2887	0.1032	-0.6592	17.99	-3.65	-39.10	85.34	-14.04	down
69.76	-0.0631	0.2993	-1.4369	21.48	-3.81	-39.99	85.41	-6.04	down
69.78	-0.0497	0.1508	-2.1633	19.46	-4.69	-40.05	85.46	-4.27	down
69.80	-0.3996	0.2562	-2.8787	19.47	-5.44	-41.30	85.41	-6.75	down
69.82	-0.0614	0.1121	-3.2717	19.65	-5.06	-39.09	85.41	-7.13	down
69.84	-0.3785	0.0517	-3.4430	20.32	-4.56	-41.29	85.44	-9.82	down
69.86	-0.5544	-0.1511	-3.4635	18.89	-6.26	-41.44	85.47	-8.30	down
69.88	-0.3256	0.2439	-3.2043	19.72	-5.77	-38.84	85.48	-9.50	down
69.90	0.4526	0.3075	-3.1732	20.53	-6.43	-38.21	85.56	-4.00	down
69.92	-0.0812	-0.0189	-2.6015	20.22	-4.76	-40.67	85.51	-2.49	down
69.94	0.0660	-0.0351	-2.0350	20.38	-4.92	-39.00	85.51	-1.19	down
69.96	-0.1540	0.4774	-1.5646	19.68	-5.65	-39.20	85.43	-9.55	down
69.98	-0.5372	-0.0061	-0.6957	20.69	-4.18	-40.09	85.47	-9.01	down
70.00	0.2808	0.0227	-0.0365	21.06	-6.04	-38.66	85.51	-2.25	ground
70.02	-0.6517	0.1453	0.7590	21.00	-5.69	-40.16	85.69	-3.06	ground
70.04	-0.1664	-0.0293	1.1882	20.43	-4.22	-39.48	85.75	-3.01	ground
70.06	-0.0164	-0.2461	1.3907	20.94	-4.07	-41.25	85.77	-1.55	ground
70.08	0.0691	0.1134	1.9899	20.87	-5.80	-41.21	85.80	2.62	ground
70.10	-0.2179	-0.0116	2.5093	22.68	-4.77	-38.83	85.79	-2.15	ground
70.12	-0.5514	0.5527	2.4160	21.22	-5.78	-39.45	85.81	3.16	ground
70.14	-0.2403	0.2365	2.5670	19.91	-5.20	-40.14	85.83	4.10	ground
70.16	-0.2246	-0.1786	2.5110	19.09	-4.86	-38.09	85.74	0.86	ground
70.18	-0.2319	0.2187	2.0791	19.74	-4.44	-38.10	85.76	3.69	ground
70.20	0.2910	0.0924	2.0029	19.67	-4.68	-39.56	85.78	-4.08	ground
70.22	-0.3641	0.3928	1.3108	20.51	-4.73	-41.46	85.87	-1.67	ground
70.24	0.0903	-0.1573	0.9421	19.30	-6.08	-40.11	85.88	0.57	ground
70.26	0.0475	0.0566	0.6606	21.19	-4.61	-40.83	85.85	0.67	ground
70.28	0.2881	-0.0297	-0.0093	18.61	-4.45	-39.91	85.87	4.29	ground
70.30	-0.0399	0.0175	-0.6674	18.37	-4.31	-40.94	85.88	-3.00	ground
70.32	0.2373	-0.2656	-1.0820	19.86	-5.72	-41.20	85.89	-1.61	ground
70.34	-0.0517	0.1728	-1.6267	19.16	-4.08	-42.26	85.83	-0.25	ground
70.36	0.1303	0.1254	-2.0020	18.74	-6.32	-39.83	85.83	-1.56	ground
70.38	-0.4509	0.3856	-2.1896	19.36	-5.43	-42.30	85.81	-3.13	ground
70.40	-0.7915	-0.0030	-2.5648	19.24	-5.28	-40.32	85.81	-1.43	ground
70.42	0.1133	-0.1236	-2.4922	20.01	-6.26	-39.31	85.86	-0.74	ground
70.44	0.1294	0.2368	-2.4603	19.38	-5.29	-40.72	85.84	4.34	ground
70.46	0.1427	-0.2383	-2.4436	19.46	-4.78	-41.08	85.83	-3.06	ground
70.48	-0.1575	0.3255	-2.0237	20.00	-6.83	-40.07	85.87	2.45	ground
70.50	0.4469	0.3249	-1.2342	21.01	-5.39	-40.83	85.87	3.82	ground
70.52	-0.1380	0.3772	-0.9207	21.47	-6.75	-39.81	86.01	-1.54	ground
70.54	0.1263	0.1130	-0.6361	20.15	-2.96	-41.03	86.03	0.78	ground
70.56	0.1784	-0.1459	-0.1054	20.23	-4.79	-40.10	85.98	1.73	ground
70.58	0.5156	0.0328	0.6656	19.82	-4.87	-40.35	85.94	1.23	ground
70.60	-0.0951	0.1140	1.4386	20.48	-4.77	-40.01	85.91	0.25	ground
70.62	-0.1960	-0.1680	1.6370	20.39	-4.40	-38.36	85.87	-2.04	ground
70.64	-0.4494	0.3999	2.2369	21.33	-4.02	-39.80	85.91	1.99	ground
70.66	0.4657	0.1740	2.3655	18.11	-6.56	-39.50	85.87	-1.12	ground
70.68	0.1264	-0.2677	2.5374	19.77	-3.69	-40.62	85.86	0.09	ground
70.70	0.1359	0.5649	2.2947	20.34	-3.75	-39.78	85.93	0.53	ground
70.72	0.9350	0.0292	2.5369	19.97	-5.07	-40.27	85.91	2.57	ground
70.74	0.0975	-0.3282	2.1252	19.06	-5.12	-39.97	85.95	5.78	ground
70.76	-0.3907	-0.2491	1.9732	18.70	-8.10	-39.35	85.88	-2.21	ground
70.78	-0.0588	0.4463	1.2960	20.81	-6.24	-40.50	85.87	0.16	ground
70.80	-0.2924	0.5475	0.9469	19.24	-4.48	-40.40	85.83	-4.45	ground
70.82	-0.1188	0.3028	0.4284	18.25	-3.80	-40.49	85.86	4.44	ground
70.84	-0.1208	0.3958	-0.2114	20.86	-4.27	-40.51	85.82	0.13	ground
70.86	-0.1761	0.3650	-0.6819	20.46	-5.08	-39.83	85.93	-0.90	ground
70.88	-0.4180	0.1671	-1.2990	19.88	-3.07	-40.36	85.86	0.16	ground
70.90	0.4778	0.0987	-1.8087	19.09	-3.99	-38.50	85.92	0.31	ground
70.92	0.0897	0.1620	-1.8357	19.89	-5.39	-37.32	85.98	-2.20	ground
70.94	-0.0676	0.2208	-2.1785	21.22	-2.82	-40.57	86.00	3.56	ground
70.96	0.2273	-0.2225	-2.5903	18.39	-6.10	-39.71	86.01	1.93	ground
70.98	0.1413	0.2196	-2.4051	18.44	-6.47	-38.96	86.12	2.35	ground
71.00	0.0827	0.4376	-2.4890	19.37	-5.42	-40.27	86.25	-2.04	ground
71.02	0.2055	-0.0619	-2.3215	19.97	-5.76	-40.99	86.25	-2.20	ground
71.04	0.0402	-0.0940	-1.6457	19.50	-5.36	-38.26	86.27	-0.34	ground
71.06	0.2011	0.1430	-1.6216	20.64	-4.20	-39.31	86.25	2.40	ground
71.08	0.2259	-0.1949	-0.7226	21.09	-5.03	-39.68	86.20	1.51	ground
71.10	0.0488	-0.3950	-0.3512	20.28	-5.01	-38.55	86.23	-2.33	ground
71.12	-0.0661	0.3443	0.2192	20.56	-4.94	-39.23	86.25	2.00	ground
71.14	0.4591	-0.1353	0.8638	20.27	-7.31	-40.05	86.18	-2.92	ground
71.16	-0.1434	0.0055	1.4001	20.01	-6.52	-40.98	86.22	-1.98	ground
71.18	0.1174	-0.1830	1.6327	18.71	-5.39	-40.49	86.24	0.47	ground
71.20	0.1242	0.3830	2.2185	18.97	-5.84	-38.80	86.22	-3.51	ground
71.22	-0.1829	0.2560	2.3745	18.65	-5.23	-39.32	86.20	-2.89	ground
71.24	-0.2423	-0.0722	2.2956	19.85	-3.60	-40.19	86.23	4.66	ground
71.26	-0.1062	-0.3540	2.4585	20.23	-5.07	-38.23	86.32	4.10	ground
71.28	-0.1477	-0.1041	2.5647	18.55	-6.32	-40.16	86.35	6.87	ground
71.30	-0.4374	0.1710	2.3623	20.07	-5.79	-39.01	86.40	1.35	ground
71.32	-0.1954	0.0566	1.8642	19.12	-3.29	-39.78	86.36	1.93	ground
71.34	0.0799	0.0327	1.1344	18.93	-3.47	-38.07	86.35	-0.46	ground
71.36	0.3798	0.0635	0.8760	19.37	-4.40	-39.25	86.39	-1.05	ground
71.38	0.1663	0.2276	0.3785	18.88	-6.56	-39.95	86.33	2.62	ground
71.40	-0.7799	-0.0126	-0.2045	20.61	-4.69	-40.18	86.35	4.09	ground
71.42	0.1924	0.1350	-0.7439	19.83	-4.62	-40.02	86.39	2.36	ground
71.44	-0.1674	-0.2961	-1.3115	20.82	-4.97	-40.73	86.40	-2.52	ground
71.46	0.1359	0.7662	-1.8116	19.56	-5.57	-41.37	86.42	1.17	ground
71.48	-0.0042	-0.0852	-2.2351	19.59	-5.36	-39.69	86.43	-2.31	ground
71.50	-0.0578	0.0611	-2.6623	21.87	-5.64	-40.53	86.41	-0.97	ground
71.52	-0.0307	0.1699	-2.4394	18.38	-6.15	-40.54	86.36	4.91	ground
71.54	-0.0067	-0.1232	-2.4482	21.28	-3.63	-40.09	86.37	-3.60	ground
71.56	0.4033	0.0023	-2.2522	21.65	-4.12	-39.95	86.44	6.51	ground
71.58	-0.0059	-0.0013	-2.2771	20.77	-5.28	-39.99	86.50	1.65	ground
71.60	0.3257	-0.2742	-1.6146	19.67	-4.65	-38.26	86.50	-1.40	ground
71.62	0.2820	0.1316	-0.9509	21.43	-4.61	-39.34	86.49	0.20	ground
71.64	0.2001	-0.4948	-0.7308	19.68	-2.66	-37.89	86.47	-2.05	ground
71.66	-0.5360	0.5258	-0.1976	19.29	-4.13	-40.44	86.46	-1.64	ground
71.68	0.3350	0.2379	0.4219	19.61	-4.17	-39.22	86.49	0.22	ground
71.70	-0.1374	0.1917	1.2252	19.43	-4.96	-40.38	86.55	-0.99	ground
71.72	0.2147	-0.5210	1.2646	19.05	-5.43	-40.56	86.67	-2.80	ground
71.74	-0.2918	-0.2378	1.8743	21.11	-3.62	-37.85	86.64	-0.66	ground
71.76	-0.3555	0.4168	2.0555	19.23	-4.35	-40.77	86.68	-3.94	ground
71.78	0.5929	1.2454	2.3143	19.97	-5.83	-42.23	86.72	-3.82	ground
71.80	-0.2871	0.3584	2.4876	18.56	-4.55	-40.71	86.71	-3.85	ground
71.82	0.3438	0.3111	2.6688	20.03	-4.16	-42.01	86.67	5.01	ground
71.84	0.0355	0.1575	2.5828	18.84	-7.10	-40.95	86.69	1.22	ground
71.86	-0.1260	-0.2542	2.1081	18.82	-5.92	-40.86	86.81	1.79	ground
71.88	-0.0134	0.2986	1.6085	19.89	-4.64	-39.96	86.83	0.03	ground
71.90	-0.3903	-0.3304	1.5783	21.06	-6.92	-42.05	86.80	1.52	ground
71.92	-0.0041	-0.3632	0.6182	20.44	-6.77	-38.80	86.80	3.53	ground
71.94	-0.3248	-0.3821	0.0399	20.51	-5.27	-41.88	86.76	1.22	ground
71.96	-0.1186	0.2927	-0.7038	19.87	-4.51	-40.13	86.77	4.92	ground
71.98	0.2776	-0.0172	-0.7690	19.66	-4.46	-40.32	86.81	-0.11	ground
72.00	0.0763	0.0303	-1.3242	20.79	-3.42	-39.17	86.79	1.80	ground
72.02	-0.4447	-0.0046	-1.5230	19.44	-4.92	-39.65	86.63	2.11	ground
72.04	0.2554	-0.3377	-2.4142	20.83	-5.37	-38.81	86.66	-2.80	ground
72.06	-0.0021	-0.2012	-2.1947	21.24	-6.31	-40.36	86.64	0.13	ground
72.08	-0.1627	-0.1861	-2.4877	19.16	-5.38	-40.46	86.61	-5.52	ground
72.10	0.2240	-0.4216	-2.3348	19.31	-4.29	-39.59	86.58	-0.39	ground
72.12	-0.0502	-0.1513	-2.5353	19.45	-4.25	-38.97	86.61	-0.84	ground
72.14	-0.3497	-0.3244	-1.7837	18.53	-4.74	-39.17	86.60	-1.02	ground
72.16	0.5543	0.1733	-1.4997	19.53	-4.45	-39.68	86.66	-1.22	ground
72.18	-0.0052	0.1983	-1.1548	21.30	-3.72	-39.77	86.72	1.54	ground
72.20	-0.0244	-0.3881	-0.5250	18.95	-4.92	-40.04	86.71	-2.66	ground
72.22	-0.1215	-0.0890	-0.1776	21.33	-3.63	-39.59	86.70	5.58	ground
72.24	0.3540	0.5568	0.4124	19.57	-5.73	-37.97	86.71	1.70	ground
72.26	-0.1575	-0.2942	0.9664	22.11	-5.07	-40.24	86.71	-2.41	ground
72.28	-0.4635	0.1280	1.2419	19.32	-5.48	-40.36	86.64	1.94	ground
72.30	-0.2036	0.0317	2.0555	19.86	-4.21	-40.44	86.74	2.98	ground
72.32	0.3980	0.3279	2.4133	19.09	-6.01	-39.61	86.79	1.11	ground
72.34	0.2496	0.0886	2.3239	19.31	-5.32	-42.12	86.77	-3.02	ground
72.36	-0.0765	-0.1294	2.5520	21.34	-6.86	-40.14	86.69	6.71	ground
72.38	0.4120	0.0200	2.4033	20.47	-4.41	-39.12	86.69	1.92	ground
72.40	0.2244	0.0244	2.3113	21.03	-3.75	-40.53	86.67	-3.74	ground
72.42	-0.0800	-0.0275	1.8716	18.68	-4.09	-39.81	86.68	0.63	ground
72.44	-0.0498	-0.3957	1.4367	20.65	-4.19	-37.89	86.58	-0.66	ground
72.46	0.0988	0.3729	1.2506	19.03	-4.16	-39.67	86.56	0.02	ground
72.48	-0.2496	0.3199	0.5511	18.66	-4.30	-42.24	86.55	-3.58	ground
72.50	0.0014	-0.3133	0.3033	20.24	-4.39	-41.41	86.55	0.16	ground
72.52	0.0926	-0.0902	-0.5537	20.23	-4.32	-40.25	86.55	-2.49	ground
72.54	-0.5061	-0.0675	-1.2317	20.05	-5.66	-40.80	86.56	-1.05	ground
72.56	-0.0568	-0.3470	-1.3852	20.72	-5.20	-39.90	86.65	1.16	ground
72.58	-0.0909	-0.5600	-1.8711	20.87	-4.93	-40.29	86.63	-1.43	ground
72.60	0.3084	-0.2012	-2.1530	21.47	-5.34	-38.83	86.60	-0.87	ground
72.62	-0.5533	-0.1069	-2.2646	18.81	-6.57	-41.09	86.52	2.46	ground
72.64	-0.1145	-0.4324	-2.5977	21.50	-6.24	-40.21	86.50	-2.67	ground
72.66	-0.1445	0.0531	-2.4482	21.88	-4.77	-39.78	86.44	-1.95	ground
72.68	0.2880	0.3489	-2.2603	19.63	-4.09	-39.66	86.50	-3.76	ground
72.70	-0.0131	0.2526	-2.1199	18.33	-4.99	-39.85	86.50	-2.47	ground
72.72	0.5388	-0.0380	-1.5594	18.62	-2.24	-42.41	86.56	0.39	ground
72.74	0.1987	-0.5521	-0.8355	19.54	-5.92	-39.92	86.64	1.92	ground
72.76	-0.1231	0.2147	-0.4637	22.01	-4.56	-40.15	86.61	-2.42	ground
72.78	0.0719	0.0439	-0.1391	20.02	-3.71	-39.14	86.60	1.83	ground
72.80	-0.1062	0.1273	0.3883	19.38	-3.93	-39.28	86.68	0.32	ground
72.82	0.2578	0.5808	1.3987	19.31	-4.34	-39.76	86.70	-4.15	ground
72.84	-0.3997	-0.2474	1.6041	18.68	-3.93	-39.69	86.73	0.52	ground
72.86	-0.2471	-0.8624	1.9068	20.87	-4.94	-38.65	86.79	3.58	ground
72.88	0.1367	-0.3160	2.2470	19.91	-3.34	-38.85	86.85	-5.68	ground
72.90	0.3677	0.1458	2.2341	22.10	-3.72	-39.72	86.88	6.02	ground
72.92	-0.6606	0.0081	2.7117	20.63	-5.85	-37.85	86.96	-1.83	ground
72.94	0.4123	-0.3647	2.3545	20.83	-4.68	-40.63	86.96	-4.95	ground
72.96	-0.0420	-0.4259	2.4108	19.76	-6.55	-41.19	87.00	0.42	ground
72.98	-0.5652	-0.1064	1.8934	18.91	-3.48	-40.01	87.00	2.49	ground
73.00	-0.9005	-0.3738	1.6839	19.13	-4.78	-40.37	87.06	-0.84	ground
73.02	-0.4588	0.1562	1.0169	18.63	-3.65	-42.47	87.04	0.93	ground
